chi,elevation
0,304
0.00643031911138294,304
0.0144783799580308,304
0.0225409594636892,304
0.0306035389693476,304
0.0386661184750059,304
0.0467291206097065,304
0.054792122744407,304
0.054792122744407,304
0.0709218153306584,304
0.0789866616237841,304
0.0789866616237841,304
0.095116847477071,304
0.103181940403714,304
0.103181940403714,304
0.119312630597015,304
0.127377975693665,304
0.127377975693665,304
0.143509139957785,304
0.151574722089845,304
0.159640611574489,304
0.160787061809525,304
0.168852951294169,304
0.168852951294169,304
0.185020429536619,304
0.193104168657844,304
0.193104168657844,304
0.209272218871339,304
0.217356243978086,304
0.217356243978086,304
0.23352500230431,304
0.241609381467422,304
0.241609381467422,304
0.257778700800945,304
0.265863360467706,304
0.273948297891752,304
0.276246613143753,304
0.284331550567799,304
0.284331550567799,304
0.301417385373484,304
0.309960302776327,304
0.309960302776327,304
0.327046625259953,304
0.335589786501766,304
0.335589786501766,304
0.352677446182875,304
0.36122127602343,304
0.369765323236367,304
0.378309370449303,304
0.386853417662239,304
0.39539769388215,304
0.403941970102061,304
0.403941970102061,304
0.421037726527207,304
0.429585604739779,304
0.429585604739779,304
0.446681849755988,304
0.455229972264092,304
0.455229972264092,304
0.472326705916361,304
0.480875072742495,304
0.480875072742495,304
0.497976309282262,304
0.506526927552146,304
0.515079983991039,304
0.523659383368026,304
0.532238782745013,304
0.540818183803625,304
0.549397584862237,304
0.557976987602475,304
0.566556390342714,304
0.575135794764579,304
0.583715199186445,304
0.59229460528994,304
0.600874011393434,304
0.609453419178558,304
0.618032826963682,304
0.626612236430437,304
0.635191645897191,304
0.643771057045578,304
0.652350468193964,304
0.660929881023983,304
0.669509293854002,304
0.678088708365655,304
0.686668122877308,304
0.695247539070596,304
0.703826955263884,304
0.712406373138808,304
0.720985791013732,304
0.729565210570292,304
0.738144630126853,304
0.746724051365052,304
0.755303472603251,304
0.763882895523089,304
0.772462318442927,304
0.781041743044405,304
0.789621167645884,304
0.798200593929003,304
0.806780020212122,304
0.815359448176884,304
0.823938876141646,304
0.832518305788051,304
0.841097735434457,304
0.849677166762506,304
0.858256598090556,304
0.866836031100251,304
0.875415464109947,304
0.883994898801288,304
0.89257433349263,304
0.90115376986562,304
0.909733206238609,304
0.918312644293247,304
0.926892082347885,304
0.935471522084173,304
0.944050961820461,304
0.9526304032384,304
0.961209844656339,304
0.969789287755929,304
0.97836873085552,304
0.986948175636763,304
0.995527620418007,304
1.0041070668809,304
1.0126865133438,304
1.02126596148835,304
1.02984540963291,304
1.03842485945912,304
1.04700430928533,304
1.05558376079319,304
1.06416321230106,304
1.07274266549058,304
1.08132211868011,304
1.08990157355129,304
1.09848102842247,304
1.10706048497532,304
1.11563994152816,304
1.12421939976267,304
1.13279885799717,304
1.14137831791334,304
1.14995777782951,304
1.15853723942734,304
1.16711670102517,304
1.17569616430467,304
1.18427562758416,304
1.19285509254532,304
1.20143455750649,304
1.21001402414931,304
1.21859349079214,304
1.22717295911664,304
1.23575242744114,304
1.2443318974473,304
1.25291136745347,304
1.2614908391413,304
1.27007031082914,304
1.27864978419864,304
1.28722925756815,304
1.29580873261933,304
1.3043882076705,304
1.31296768440336,304
1.32154716113621,304
1.33012663955073,304
1.33870611796526,304
1.34728559806146,304
1.35586507815766,304
1.36444455993554,304
1.37302404171341,304
1.38160352517297,304
1.39018300863252,304
1.39876249377376,304
1.40734197891499,304
1.4159214657379,304
1.42450095256082,304.13239753155
1.43308044106541,304.372685504872
1.44165992957,304.348178415094
1.45023941975628,304.107890441772
1.45881890994255,304
1.46739840181051,304
1.47597789367847,304
1.48455738722811,304
1.49313688077775,304
1.50171637600907,304
1.5102958712404,304
1.51887536815341,304
1.52745486506642,304
1.53603436366112,304
1.54461386225582,304.13239753155
1.55319336253221,304.372685504872
1.56177286280859,304.348178415094
1.57035236476667,304.107890441772
1.57893186672475,304
1.58751137036451,304
1.59609087400428,304
1.60467037932573,304
1.61324988464719,304
1.62182939165034,304
1.63040889865349,304
1.63898840733833,304
1.64756791602318,304
1.65614742638971,304
1.66472693675625,304
1.67330644880448,304
1.68188596085271,304
1.69046547458264,304
1.69904498831257,304
1.7076245037242,304
1.71620401913583,304
1.72478353622915,304
1.73336305332248,304
1.7419425720975,304
1.75052209087253,304.13239753155
1.75910161132925,304.372685504872
1.76768113178598,304.348178415094
1.7762606539244,304.107890441772
1.78484017606283,304
1.79341969988296,304
1.80199922370309,304
1.81057874920493,304
1.81915827470676,304
1.8277378018903,304
1.83631732907384,304
1.84489685793908,304
1.85347638680433,304.13239753155
1.86205591735128,304.372685504872
1.87063544789823,304.623676039298
1.8792149801269,304.883388065976
1.88779451235556,304.856899907346
1.89637404626593,304.597187880668
1.9049535801763,304.348178415094
1.91353311576838,304.107890441772
1.92211265136046,304
1.93069218863425,304
1.93927172590804,304
1.94785126486354,304
1.95643080381905,304
1.96501034445626,304
1.97358988509348,304
1.98216942741241,304
1.99074896973134,304
1.99932851373199,304
2.00790805773264,304
2.016487603415,304
2.02506714909737,304
2.03364669646145,304
2.04222624382553,304.13239753155
2.05080579287133,304.372685504872
2.05938534191713,304.480575946644
2.06796489264466,304.480575946644
2.07654444337218,304.480575946644
2.08512399578142,304.480575946644
2.09370354819066,304.480575946644
2.10228310228162,304.480575946644
2.11086265637259,304.480575946644
2.11944221214527,304.480575946644
2.12802176791796,304.480575946644
2.13660132537237,304.480575946644
2.14518088282678,304.480575946644
2.15376044196292,304.480575946644
2.16234000109905,304.480575946644
2.17091956191691,304.480575946644
2.17949912273478,304.348178415094
2.18807868523437,304.107890441772
